timestamp,interval_idx,total_packets_ul,total_packets_dl,total_bytes_ul,total_bytes_dl,total_active_users,total_active_flows,total_throughput_ul_mbps,total_throughput_dl_mbps,eMBB_time_multiplier,eMBB_event_multiplier,eMBB_loss_rate_pct,eMBB_latency_ms,eMBB_jitter_ms,eMBB_total_packets_ul,eMBB_total_packets_dl,eMBB_total_bytes_ul,eMBB_total_bytes_dl,eMBB_throughput_ul_mbps,eMBB_throughput_dl_mbps,eMBB_qos_5qi,URLLC_time_multiplier,URLLC_event_multiplier,URLLC_loss_rate_pct,URLLC_latency_ms,URLLC_jitter_ms,URLLC_total_packets_ul,URLLC_total_packets_dl,URLLC_total_bytes_ul,URLLC_total_bytes_dl,URLLC_throughput_ul_mbps,URLLC_throughput_dl_mbps,URLLC_qos_5qi,mMTC_time_multiplier,mMTC_event_multiplier,mMTC_loss_rate_pct,mMTC_latency_ms,mMTC_jitter_ms,mMTC_total_packets_ul,mMTC_total_packets_dl,mMTC_total_bytes_ul,mMTC_total_bytes_dl,mMTC_throughput_ul_mbps,mMTC_throughput_dl_mbps,mMTC_qos_5qi
352.000,352,6998960,8456532,769062966,2046068280,10000,32000,6152.504,16368.546,1.000,1.000,0.326,31.289,4.577,175519,1170127,220451918,1469679458,1763.615,11757.436,9,1.000,1.400,0.018,1.007,0.062,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.953,78.176,13.348,1851851,2314815,111111093,138888867,888.889,1111.111,8
353.000,353,6997661,8447877,767432241,2035196781,10000,32000,6139.458,16281.574,1.000,1.000,0.295,28.315,3.462,174220,1161472,218821193,1458807959,1750.570,11670.464,9,1.000,1.400,0.018,0.922,0.038,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.985,93.863,14.412,1851851,2314815,111111093,138888867,888.889,1111.111,8
354.000,354,6996477,8439981,765944700,2025279842,10000,32000,6127.558,16202.239,1.000,1.000,0.299,23.217,2.566,173036,1153576,217333652,1448891020,1738.669,11591.128,9,1.000,1.400,0.020,0.874,0.066,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.993,71.339,3.812,1851851,2314815,111111093,138888867,888.889,1111.111,8
355.000,355,6995418,8432925,764615252,2016416850,10000,32000,6116.922,16131.335,1.000,1.000,0.270,22.492,0.793,171977,1146520,216004204,1440028028,1728.034,11520.224,9,1.000,1.400,0.021,0.969,0.127,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.955,96.814,10.456,1851851,2314815,111111093,138888867,888.889,1111.111,8
356.000,356,6994496,8426778,763457165,2008696273,10000,32000,6107.657,16069.570,1.000,1.000,0.299,23.870,3.941,171055,1140373,214846117,1432307451,1718.769,11458.460,9,1.000,1.400,0.022,1.133,0.050,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.020,123.286,5.878,1851851,2314815,111111093,138888867,888.889,1111.111,8
357.000,357,6993720,8421602,762482072,2002195654,10000,32000,6099.857,16017.565,1.000,1.000,0.291,25.305,0.046,170279,1135197,213871024,1425806832,1710.968,11406.455,9,1.000,1.400,0.018,1.348,0.029,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.924,77.645,15.519,1851851,2314815,111111093,138888867,888.889,1111.111,8
358.000,358,6993097,8417448,761699475,1996978339,10000,32000,6093.596,15975.827,1.000,1.000,0.310,28.297,2.604,169656,1131043,213088427,1420589517,1704.707,11364.716,9,1.000,1.400,0.023,1.049,0.016,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.887,55.050,9.760,1851851,2314815,111111093,138888867,888.889,1111.111,8
359.000,359,6992633,8414359,761117401,1993097845,10000,32000,6088.939,15944.783,1.000,1.000,0.275,25.944,0.641,169192,1127954,212506353,1416709023,1700.051,11333.672,9,1.000,1.400,0.019,0.868,0.146,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.062,72.094,6.389,1851851,2314815,111111093,138888867,888.889,1111.111,8
360.000,360,7009223,8524959,781954637,2132012755,10000,32000,6255.637,17056.102,1.000,1.100,0.316,24.882,4.598,185782,1238554,233343589,1555623933,1866.749,12444.991,9,1.000,1.400,0.020,0.905,0.097,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.063,111.603,16.060,1851851,2314815,111111093,138888867,888.889,1111.111,8
361.000,361,7009078,8523991,781772266,2130796947,10000,32000,6254.178,17046.376,1.000,1.100,0.346,29.989,3.386,185637,1237586,233161218,1554408125,1865.290,12435.265,9,1.000,1.400,0.019,0.758,0.130,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.920,118.801,11.765,1851851,2314815,111111093,138888867,888.889,1111.111,8
362.000,362,7009118,8524260,781822904,2131134538,10000,32000,6254.583,17049.076,1.000,1.100,0.297,27.807,2.917,185677,1237855,233211856,1554745716,1865.695,12437.966,9,1.000,1.400,0.015,0.907,0.119,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.090,101.351,10.327,1851851,2314815,111111093,138888867,888.889,1111.111,8
363.000,363,7009344,8525761,782105832,2133020723,10000,32000,6256.847,17064.166,1.000,1.100,0.312,26.748,2.618,185903,1239356,233494784,1556631901,1867.958,12453.055,9,1.000,1.400,0.022,1.030,0.058,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.937,114.637,3.518,1851851,2314815,111111093,138888867,888.889,1111.111,8
364.000,364,7009752,8528481,782618166,2136436278,10000,32000,6260.945,17091.490,1.000,1.100,0.321,24.307,1.089,186311,1242076,234007118,1560047456,1872.057,12480.380,9,1.000,1.400,0.021,1.135,0.006,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.025,133.207,23.837,1851851,2314815,111111093,138888867,888.889,1111.111,8
365.000,365,7010338,8532392,783355038,2141348768,10000,32000,6266.840,17130.790,1.000,1.100,0.288,25.792,5.163,186897,1245987,234743990,1564959946,1877.952,12519.680,9,1.000,1.400,0.019,1.128,0.046,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.082,132.530,7.517,1851851,2314815,111111093,138888867,888.889,1111.111,8
366.000,366,7011097,8537455,784308884,2147707731,10000,32000,6274.471,17181.662,1.000,1.100,0.307,24.407,1.075,187656,1251050,235697836,1571318909,1885.583,12570.551,9,1.000,1.400,0.020,0.972,0.102,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.997,93.734,7.299,1851851,2314815,111111093,138888867,888.889,1111.111,8
367.000,367,7012022,8543620,785470328,2155450698,10000,32000,6283.763,17243.606,1.000,1.100,0.300,21.657,3.675,188581,1257215,236859280,1579061876,1894.874,12632.495,9,1.000,1.400,0.021,0.931,0.019,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.045,60.142,0.153,1851851,2314815,111111093,138888867,888.889,1111.111,8
368.000,368,7013103,8550825,786827660,2164499578,10000,32000,6294.621,17315.997,1.000,1.100,0.303,30.447,3.530,189662,1264420,238216612,1588110756,1905.733,12704.886,9,1.000,1.400,0.017,0.857,0.005,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.948,74.045,0.951,1851851,2314815,111111093,138888867,888.889,1111.111,8
369.000,369,7014329,8558997,788367363,2174764265,10000,32000,6306.939,17398.114,1.000,1.100,0.277,30.490,1.751,190888,1272592,239756315,1598375443,1918.051,12787.004,9,1.000,1.400,0.019,0.846,0.078,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.980,88.199,10.926,1851851,2314815,111111093,138888867,888.889,1111.111,8
370.000,370,7015688,8568055,790073940,2186141441,10000,32000,6320.592,17489.132,1.000,1.100,0.301,23.997,3.257,192247,1281650,241462892,1609752619,1931.703,12878.021,9,1.000,1.400,0.022,0.941,0.038,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.979,93.043,13.689,1851851,2314815,111111093,138888867,888.889,1111.111,8
371.000,371,7017166,8577909,791930450,2198518173,10000,32000,6335.444,17588.145,1.000,1.100,0.315,21.644,0.089,193725,1291504,243319402,1622129351,1946.555,12977.035,9,1.000,1.400,0.017,0.843,0.157,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.925,101.482,10.521,1851851,2314815,111111093,138888867,888.889,1111.111,8
372.000,372,7018749,8588461,793918512,2211771923,10000,32000,6351.348,17694.175,1.000,1.100,0.344,25.027,1.920,195308,1302056,245307464,1635383101,1962.460,13083.065,9,1.000,1.400,0.021,0.859,0.079,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.982,122.216,12.679,1851851,2314815,111111093,138888867,888.889,1111.111,8
373.000,373,7020420,8599605,796017944,2225768131,10000,32000,6368.144,17806.145,1.000,1.100,0.329,25.963,4.451,196979,1313200,247406896,1649379309,1979.255,13195.034,9,1.000,1.400,0.017,0.886,0.066,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.845,123.853,9.057,1851851,2314815,111111093,138888867,888.889,1111.111,8
374.000,374,7022163,8611229,798207839,2240367439,10000,32000,6385.663,17922.940,1.000,1.100,0.365,26.345,2.204,198722,1324824,249596791,1663978617,1996.774,13311.829,9,1.000,1.400,0.021,1.098,0.143,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.951,109.289,22.730,1851851,2314815,111111093,138888867,888.889,1111.111,8
375.000,375,7023962,8623217,800466395,2255424475,10000,32000,6403.731,18043.396,1.000,1.100,0.277,26.437,4.198,200521,1336812,251855347,1679035653,2014.843,13432.285,9,1.000,1.400,0.020,1.186,0.138,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.972,117.407,8.127,1851851,2314815,111111093,138888867,888.889,1111.111,8
376.000,376,7025797,8635450,802771084,2270789069,10000,32000,6422.169,18166.313,1.000,1.100,0.326,28.158,6.459,202356,1349045,254160036,1694400247,2033.280,13555.202,9,1.000,1.400,0.017,0.842,0.034,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.974,111.180,25.114,1851851,2314815,111111093,138888867,888.889,1111.111,8
377.000,377,7027650,8647805,805098840,2286307441,10000,32000,6440.791,18290.460,1.000,1.100,0.306,30.416,0.092,204209,1361400,256487792,1709918619,2051.902,13679.349,9,1.000,1.400,0.022,0.721,0.114,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.976,107.289,13.514,1851851,2314815,111111093,138888867,888.889,1111.111,8
378.000,378,7029504,8660159,807426415,2301824611,10000,32000,6459.411,18414.597,1.000,1.100,0.366,27.102,1.686,206063,1373754,258815367,1725435789,2070.523,13803.486,9,1.000,1.400,0.019,0.912,0.116,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.994,114.282,15.190,1851851,2314815,111111093,138888867,888.889,1111.111,8
379.000,379,7031337,8672390,809730563,2317185600,10000,32000,6477.845,18537.485,1.000,1.100,0.276,23.782,4.287,207896,1385985,261119515,1740796778,2088.956,13926.374,9,1.000,1.400,0.018,1.006,0.017,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.048,115.906,26.399,1851851,2314815,111111093,138888867,888.889,1111.111,8
380.000,380,7033135,8684373,811988038,2332235428,10000,32000,6495.904,18657.883,1.000,1.100,0.275,29.679,3.568,209694,1397968,263376990,1755846606,2107.016,14046.773,9,1.000,1.400,0.020,1.009,0.073,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.087,124.036,6.687,1851851,2314815,111111093,138888867,888.889,1111.111,8
381.000,381,7034878,8695989,814176673,2346826326,10000,32000,6513.413,18774.611,1.000,1.100,0.282,34.436,2.002,211437,1409584,265565625,1770437504,2124.525,14163.500,9,1.000,1.400,0.022,0.947,0.096,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.935,86.137,7.556,1851851,2314815,111111093,138888867,888.889,1111.111,8
382.000,382,7036548,8707123,816274302,2360810521,10000,32000,6530.194,18886.484,1.000,1.100,0.236,34.973,0.085,213107,1420718,267663254,1784421699,2141.306,14275.374,9,1.000,1.400,0.018,0.973,0.118,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.880,84.448,7.889,1851851,2314815,111111093,138888867,888.889,1111.111,8
383.000,383,7038129,8717663,818260022,2374048651,10000,32000,6546.080,18992.389,1.000,1.100,0.284,25.024,4.093,214688,1431258,269648974,1797659829,2157.192,14381.279,9,1.000,1.400,0.020,1.078,0.116,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.896,97.724,3.658,1851851,2314815,111111093,138888867,888.889,1111.111,8
384.000,384,7039605,8727504,820114009,2386408565,10000,32000,6560.912,19091.269,1.000,1.100,0.277,22.523,1.988,216164,1441099,271502961,1810019743,2172.024,14480.158,9,1.000,1.400,0.021,1.061,0.120,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.951,112.299,17.895,1851851,2314815,111111093,138888867,888.889,1111.111,8
385.000,385,7040961,8736548,821817881,2397767720,10000,32000,6574.543,19182.142,1.000,1.100,0.305,19.550,2.469,217520,1450143,273206833,1821378898,2185.655,14571.031,9,1.000,1.400,0.021,0.792,0.023,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.965,121.095,5.891,1851851,2314815,111111093,138888867,888.889,1111.111,8
386.000,386,7042184,8744704,823354521,2408011984,10000,32000,6586.836,19264.096,1.000,1.100,0.310,24.029,3.118,218743,1458299,274743473,1831623162,2197.948,14652.985,9,1.000,1.400,0.020,0.886,0.063,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.923,98.863,5.572,1851851,2314815,111111093,138888867,888.889,1111.111,8
387.000,387,7043262,8751891,824708430,2417038036,10000,32000,6597.667,19336.304,1.000,1.100,0.356,25.832,2.454,219821,1465486,276097382,1840649214,2208.779,14725.194,9,1.000,1.400,0.019,0.974,0.030,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.870,82.757,26.640,1851851,2314815,111111093,138888867,888.889,1111.111,8
388.000,388,7044184,8758036,825866270,2424756976,10000,32000,6606.930,19398.056,1.000,1.100,0.329,29.448,1.189,220743,1471631,277255222,1848368154,2218.042,14786.945,9,1.000,1.400,0.018,0.968,0.068,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.954,109.301,14.714,1851851,2314815,111111093,138888867,888.889,1111.111,8
389.000,389,7044941,8763079,826816330,2431090711,10000,32000,6614.531,19448.726,1.000,1.100,0.283,22.910,0.509,221500,1476674,278205282,1854701889,2225.642,14837.615,9,1.000,1.400,0.020,1.146,0.071,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.018,105.828,11.562,1851851,2314815,111111093,138888867,888.889,1111.111,8
390.000,390,7045525,8766968,827549239,2435976769,10000,32000,6620.394,19487.814,1.000,1.100,0.273,18.687,2.539,222084,1480563,278938191,1859587947,2231.506,14876.704,9,1.000,1.400,0.018,0.991,0.211,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.060,74.628,21.504,1851851,2314815,111111093,138888867,888.889,1111.111,8
391.000,391,7045930,8769667,828057608,2439365894,10000,32000,6624.461,19514.927,1.000,1.100,0.315,19.922,1.824,222489,1483262,279446560,1862977072,2235.572,14903.817,9,1.000,1.400,0.014,0.992,0.042,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.944,82.283,2.872,1851851,2314815,111111093,138888867,888.889,1111.111,8
392.000,392,7046151,8771147,828336390,2441224447,10000,32000,6626.691,19529.796,1.000,1.100,0.260,19.353,2.266,222710,1484742,279725342,1864835625,2237.803,14918.685,9,1.000,1.400,0.021,1.041,0.006,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.959,72.806,9.933,1851851,2314815,111111093,138888867,888.889,1111.111,8
393.000,393,7046188,8771394,828382885,2441534405,10000,32000,6627.063,19532.275,1.000,1.100,0.355,23.213,0.306,222747,1484989,279771837,1865145583,2238.175,14921.165,9,1.000,1.400,0.022,0.877,0.028,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.907,77.565,22.480,1851851,2314815,111111093,138888867,888.889,1111.111,8
394.000,394,7046040,8770404,828196369,2440290965,10000,32000,6625.571,19522.328,1.000,1.100,0.335,19.584,4.341,222599,1483999,279585321,1863902143,2236.683,14911.217,9,1.000,1.400,0.015,0.738,0.116,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.997,87.181,17.913,1851851,2314815,111111093,138888867,888.889,1111.111,8
395.000,395,7045708,8768188,827779005,2437508544,10000,32000,6622.232,19500.068,1.000,1.100,0.286,20.942,1.983,222267,1481783,279167957,1861119722,2233.344,14888.958,9,1.000,1.400,0.018,0.916,0.182,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.915,108.209,19.517,1851851,2314815,111111093,138888867,888.889,1111.111,8
396.000,396,7045194,8764768,827134579,2433212368,10000,32000,6617.077,19465.699,1.000,1.100,0.249,18.475,4.719,221753,1478363,278523531,1856823546,2228.188,14854.588,9,1.000,1.400,0.021,1.093,0.051,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.057,99.371,29.975,1851851,2314815,111111093,138888867,888.889,1111.111,8
397.000,397,7044506,8760178,826269938,2427448092,10000,32000,6610.160,19419.585,1.000,1.100,0.341,23.605,3.158,221065,1473773,277658890,1851059270,2221.271,14808.474,9,1.000,1.400,0.024,0.967,0.090,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.821,85.701,10.580,1851851,2314815,111111093,138888867,888.889,1111.111,8
398.000,398,7043650,8754465,825193552,2420272182,10000,32000,6601.548,19362.177,1.000,1.100,0.297,29.970,2.983,220209,1468060,276582504,1843883360,2212.660,14751.067,9,1.000,1.400,0.020,0.922,0.126,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.964,99.604,7.436,1851851,2314815,111111093,138888867,888.889,1111.111,8
399.000,399,7042632,8747685,823916232,2411756721,10000,32000,6591.330,19294.054,1.000,1.100,0.337,26.862,0.764,219191,1461280,275305184,1835367899,2202.441,14682.943,9,1.000,1.400,0.019,1.064,0.119,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.030,84.544,9.666,1851851,2314815,111111093,138888867,888.889,1111.111,8
400.000,400,7041465,8739906,822450595,2401985805,10000,32000,6579.605,19215.886,1.000,1.100,0.252,22.739,0.387,218024,1453501,273839547,1825596983,2190.716,14604.776,9,1.000,1.400,0.020,0.977,0.082,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.018,93.713,10.177,1851851,2314815,111111093,138888867,888.889,1111.111,8
401.000,401,7040160,8731205,820811417,2391057949,10000,32000,6566.491,19128.464,1.000,1.100,0.282,24.061,1.527,216719,1444800,272200369,1814669127,2177.603,14517.353,9,1.000,1.400,0.023,0.932,0.115,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.269,87.612,4.582,1851851,2314815,111111093,138888867,888.889,1111.111,8
402.000,402,7038730,8721670,819015096,2379082481,10000,32000,6552.121,19032.660,1.000,1.100,0.300,25.495,1.456,215289,1435265,270404048,1802693659,2163.232,14421.549,9,1.000,1.400,0.019,1.028,0.050,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.035,92.966,8.961,1851851,2314815,111111093,138888867,888.889,1111.111,8
403.000,403,7037189,8711396,817079474,2366178337,10000,32000,6536.636,18929.427,1.000,1.100,0.301,25.069,2.547,213748,1424991,268468426,1789789515,2147.747,14318.316,9,1.000,1.400,0.018,1.194,0.064,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.900,108.343,1.656,1851851,2314815,111111093,138888867,888.889,1111.111,8
404.000,404,7035552,8700485,815023834,2352474067,10000,32000,6520.191,18819.793,1.000,1.100,0.286,21.965,0.917,212111,1414080,266412786,1776085245,2131.302,14208.682,9,1.000,1.400,0.019,1.350,0.040,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.990,117.028,17.958,1851851,2314815,111111093,138888867,888.889,1111.111,8
405.000,405,7033836,8689049,812869078,2338109031,10000,32000,6502.953,18704.872,1.000,1.100,0.319,22.706,2.194,210395,1402644,264258030,1761720209,2114.064,14093.762,9,1.000,1.400,0.018,1.241,0.201,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.822,122.251,11.566,1851851,2314815,111111093,138888867,888.889,1111.111,8
406.000,406,7032059,8677197,810636292,2323223793,10000,32000,6485.090,18585.790,1.000,1.100,0.268,16.850,2.693,208618,1390792,262025244,1746834971,2096.202,13974.680,9,1.000,1.400,0.020,1.152,0.087,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.992,106.983,15.012,1851851,2314815,111111093,138888867,888.889,1111.111,8
407.000,407,7030237,8665051,808348003,2307968525,10000,32000,6466.784,18463.748,1.000,1.100,0.296,19.918,1.912,206796,1378646,259736955,1731579703,2077.896,13852.638,9,1.000,1.400,0.023,0.945,0.003,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.917,101.997,11.725,1851851,2314815,111111093,138888867,888.889,1111.111,8
408.000,408,7028389,8652731,806026915,2292494605,10000,32000,6448.215,18339.957,1.000,1.100,0.304,23.539,1.126,204948,1366326,257415867,1716105783,2059.327,13728.846,9,1.000,1.400,0.021,0.859,0.049,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.092,95.876,12.714,1851851,2314815,111111093,138888867,888.889,1111.111,8
409.000,409,7026534,8640362,803696456,2276958213,10000,32000,6429.572,18215.666,1.000,1.100,0.315,26.434,0.146,203093,1353957,255085408,1700569391,2040.683,13604.555,9,1.000,1.400,0.019,0.971,0.077,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.945,102.739,12.279,1851851,2314815,111111093,138888867,888.889,1111.111,8
410.000,410,7024689,8628066,801379873,2261514328,10000,32000,6411.039,18092.115,1.000,1.100,0.321,24.296,0.706,201248,1341661,252768825,1685125506,2022.151,13481.004,9,1.000,1.400,0.019,0.972,0.014,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.988,107.011,13.829,1851851,2314815,111111093,138888867,888.889,1111.111,8
411.000,411,7022874,8615966,799100233,2246316728,10000,32000,6392.802,17970.534,1.000,1.100,0.266,19.821,11.065,199433,1329561,250489185,1669927906,2003.913,13359.423,9,1.000,1.400,0.017,0.868,0.033,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.936,91.704,12.771,1851851,2314815,111111093,138888867,888.889,1111.111,8
412.000,412,7021106,8604183,796880242,2231516788,10000,32000,6375.042,17852.134,1.000,1.100,0.254,20.838,2.423,197665,1317778,248269194,1655127966,1986.154,13241.024,9,1.000,1.400,0.022,0.952,0.008,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.174,74.110,19.737,1851851,2314815,111111093,138888867,888.889,1111.111,8
413.000,413,7019404,8592834,794742246,2217263482,10000,32000,6357.938,17738.108,1.000,1.100,0.338,24.532,1.175,195963,1306429,246131198,1640874660,1969.050,13126.997,9,1.000,1.400,0.020,1.055,0.069,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.968,97.776,6.989,1851851,2314815,111111093,138888867,888.889,1111.111,8
414.000,414,7017784,8582033,792707330,2203697371,10000,32000,6341.659,17629.579,1.000,1.100,0.310,24.382,4.515,194343,1295628,244096282,1627308549,1952.770,13018.468,9,1.000,1.400,0.020,1.079,0.031,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.183,103.725,12.345,1851851,2314815,111111093,138888867,888.889,1111.111,8
415.000,415,7016263,8571889,790796216,2190956617,10000,32000,6326.370,17527.653,1.000,1.100,0.278,22.703,3.240,192822,1285484,242185168,1614567795,1937.481,12916.542,9,1.000,1.400,0.026,1.087,0.007,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.081,85.198,0.623,1851851,2314815,111111093,138888867,888.889,1111.111,8
416.000,416,7014855,8562502,789027829,2179167364,10000,32000,6312.223,17433.339,1.000,1.100,0.347,23.675,0.488,191414,1276097,240416781,1602778542,1923.334,12822.228,9,1.000,1.400,0.021,1.035,0.027,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.048,84.713,16.105,1851851,2314815,111111093,138888867,888.889,1111.111,8
417.000,417,7013574,8553966,787419646,2168446148,10000,32000,6299.357,17347.569,1.000,1.100,0.303,26.090,4.485,190133,1267561,238808598,1592057326,1910.469,12736.459,9,1.000,1.400,0.018,0.930,0.008,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.037,118.173,6.875,1851851,2314815,111111093,138888867,888.889,1111.111,8
418.000,418,7012435,8546368,785988068,2158902296,10000,32000,6287.905,17271.218,1.000,1.100,0.335,24.055,3.939,188994,1259963,237377020,1582513474,1899.016,12660.108,9,1.000,1.400,0.019,0.870,0.048,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,1.039,113.606,10.722,1851851,2314815,111111093,138888867,888.889,1111.111,8
419.000,419,7011446,8539782,784747151,2150629515,10000,32000,6277.977,17205.036,1.000,1.100,0.302,26.388,1.182,188005,1253377,236136103,1574240693,1889.089,12593.926,9,1.000,1.400,0.022,0.907,0.027,4971590,4971590,437499955,437499955,3500.000,3500.000,1,1.000,1.000,0.807,93.336,26.918,1851851,2314815,111111093,138888867,888.889,1111.111,8
420.000,420,5590166,7113819,658709342,2018710716,10000,32000,5269.675,16149.686,1.000,1.100,0.362,29.998,2.407,187179,1247868,235098281,1567321881,1880.786,12538.575,9,1.000,1.000,0.020,1.167,0.038,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.972,77.690,23.173,1851851,2314815,111111093,138888867,888.889,1111.111,8
421.000,421,5589510,7109443,657885068,2013215552,10000,32000,5263.081,16105.724,1.000,1.100,0.353,21.047,1.514,186523,1243492,234274007,1561826717,1874.192,12494.614,9,1.000,1.000,0.017,1.064,0.134,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.085,88.501,9.061,1851851,2314815,111111093,138888867,888.889,1111.111,8
422.000,422,5589031,7106245,657282450,2009198099,10000,32000,5258.260,16073.585,1.000,1.100,0.293,18.804,2.409,186044,1240294,233671389,1557809264,1869.371,12462.474,9,1.000,1.000,0.022,0.936,0.027,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.995,116.118,20.415,1851851,2314815,111111093,138888867,888.889,1111.111,8
423.000,423,5588731,7104257,656907796,2006700407,10000,32000,5255.262,16053.603,1.000,1.100,0.329,24.820,2.196,185744,1238306,233296735,1555311572,1866.374,12442.493,9,1.000,1.000,0.019,0.997,0.065,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.859,105.825,0.972,1851851,2314815,111111093,138888867,888.889,1111.111,8
424.000,424,5588618,7103496,656764529,2005745301,10000,32000,5254.116,16045.962,1.000,1.100,0.319,23.429,8.166,185631,1237545,233153468,1554356466,1865.228,12434.852,9,1.000,1.000,0.024,1.272,0.088,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.995,94.978,11.482,1851851,2314815,111111093,138888867,888.889,1111.111,8
