timestamp,interval_idx,total_packets_ul,total_packets_dl,total_bytes_ul,total_bytes_dl,total_active_users,total_active_flows,total_throughput_ul_mbps,total_throughput_dl_mbps,eMBB_time_multiplier,eMBB_event_multiplier,eMBB_loss_rate_pct,eMBB_latency_ms,eMBB_jitter_ms,eMBB_total_packets_ul,eMBB_total_packets_dl,eMBB_total_bytes_ul,eMBB_total_bytes_dl,eMBB_throughput_ul_mbps,eMBB_throughput_dl_mbps,eMBB_qos_5qi,URLLC_time_multiplier,URLLC_event_multiplier,URLLC_loss_rate_pct,URLLC_latency_ms,URLLC_jitter_ms,URLLC_total_packets_ul,URLLC_total_packets_dl,URLLC_total_bytes_ul,URLLC_total_bytes_dl,URLLC_throughput_ul_mbps,URLLC_throughput_dl_mbps,URLLC_qos_5qi,mMTC_time_multiplier,mMTC_event_multiplier,mMTC_loss_rate_pct,mMTC_latency_ms,mMTC_jitter_ms,mMTC_total_packets_ul,mMTC_total_packets_dl,mMTC_total_bytes_ul,mMTC_total_bytes_dl,mMTC_throughput_ul_mbps,mMTC_throughput_dl_mbps,mMTC_qos_5qi
77.000,77,440416,526086,39842515,92071306,1000,2600,318.740,736.570,0.300,1.000,0.097,11.277,0.314,5368,44740,6743320,56194337,53.947,449.555,9,0.800,1.000,0.010,1.148,0.018,249864,249864,21988102,21988102,175.905,175.905,1,1.000,1.000,0.235,52.289,7.266,185184,231482,11111093,13888867,88.889,111.111,8
78.000,78,440539,526244,39858712,92130135,1000,2600,318.870,737.041,0.300,1.000,0.101,12.434,2.525,5373,44779,6749133,56242782,53.993,449.942,9,0.800,1.000,0.012,1.026,0.202,249982,249983,21998486,21998486,175.988,175.988,1,1.000,1.000,0.219,46.301,6.693,185184,231482,11111093,13888867,88.889,111.111,8
79.000,79,440544,526251,39859377,92132576,1000,2600,318.875,737.061,0.300,1.000,0.080,15.593,1.209,5373,44781,6749376,56244801,53.995,449.958,9,0.800,1.000,0.009,0.976,0.001,249987,249988,21998908,21998908,175.991,175.991,1,1.000,1.000,0.225,44.070,3.465,185184,231482,11111093,13888867,88.889,111.111,8
80.000,80,440431,526105,39844358,92077886,1000,2600,318.755,736.623,0.300,1.000,0.098,16.417,1.447,5369,44745,6743966,56199720,53.952,449.598,9,0.800,1.000,0.009,0.998,0.019,249878,249878,21989299,21989299,175.914,175.914,1,1.000,1.000,0.214,51.880,3.029,185184,231482,11111093,13888867,88.889,111.111,8
81.000,81,440200,525811,39813951,91967247,1000,2600,318.512,735.738,0.300,1.000,0.104,15.438,2.423,5360,44672,6733025,56108547,53.864,448.868,9,0.800,1.000,0.009,1.015,0.036,249656,249657,21969833,21969833,175.759,175.759,1,1.000,1.000,0.177,55.261,8.597,185184,231482,11111093,13888867,88.889,111.111,8
82.000,82,439856,525371,39768415,91801512,1000,2600,318.147,734.412,0.300,1.000,0.115,13.991,1.852,5347,44563,6716634,55971957,53.733,447.776,9,0.800,1.000,0.008,1.117,0.018,249325,249326,21940688,21940688,175.526,175.526,1,1.000,1.000,0.190,46.326,9.963,185184,231482,11111093,13888867,88.889,111.111,8
83.000,83,439401,524790,39708156,91582270,1000,2600,317.665,732.658,0.300,1.000,0.095,14.555,0.889,5330,44420,6694955,55791295,53.560,446.330,9,0.800,1.000,0.009,1.112,0.137,248887,248888,21902108,21902108,175.217,175.217,1,1.000,1.000,0.210,49.196,3.833,185184,231482,11111093,13888867,88.889,111.111,8
84.000,84,438839,524071,39633835,91311663,1000,2600,317.071,730.493,0.300,1.000,0.092,14.513,0.040,5308,44242,6668189,55568243,53.346,444.546,9,0.800,1.000,0.009,0.891,0.221,248347,248347,21854553,21854553,174.836,174.836,1,1.000,1.000,0.176,54.082,2.748,185184,231482,11111093,13888867,88.889,111.111,8
85.000,85,438176,523223,39546155,90992467,1000,2600,316.369,727.940,0.300,1.000,0.095,14.210,0.420,5283,44032,6636618,55305156,53.093,442.441,9,0.800,1.000,0.010,0.735,0.153,247709,247709,21798444,21798444,174.388,174.388,1,1.000,1.000,0.214,55.369,4.298,185184,231482,11111093,13888867,88.889,111.111,8
86.000,86,437419,522256,39446005,90627937,1000,2600,315.568,725.023,0.300,1.000,0.109,16.692,1.214,5255,43793,6600567,55004725,52.805,440.038,9,0.800,1.000,0.010,0.747,0.142,246980,246981,21734345,21734345,173.875,173.875,1,1.000,1.000,0.195,51.711,1.936,185184,231482,11111093,13888867,88.889,111.111,8
87.000,87,436576,521178,39334414,90221770,1000,2600,314.675,721.774,0.300,1.000,0.103,16.566,0.636,5223,43527,6560397,54669979,52.483,437.360,9,0.800,1.000,0.012,0.943,0.027,246169,246169,21662924,21662924,173.303,173.303,1,1.000,1.000,0.193,46.496,0.227,185184,231482,11111093,13888867,88.889,111.111,8
88.000,88,435654,519999,39212417,89777663,1000,2600,313.699,718.221,0.300,1.000,0.095,15.097,0.711,5188,43235,6516473,54303945,52.132,434.432,9,0.800,1.000,0.011,0.802,0.043,245282,245282,21584851,21584851,172.679,172.679,1,1.000,1.000,0.214,44.473,0.127,185184,231482,11111093,13888867,88.889,111.111,8
89.000,89,434662,518733,39081340,89300496,1000,2600,312.651,714.404,0.300,1.000,0.105,15.027,0.022,5150,42922,6469278,53910660,51.754,431.285,9,0.800,1.000,0.009,0.713,0.059,244328,244329,21500969,21500969,172.008,172.008,1,1.000,1.000,0.209,46.717,9.598,185184,231482,11111093,13888867,88.889,111.111,8
90.000,90,433612,517392,38942446,88795082,1000,2600,311.540,710.361,0.300,1.000,0.101,14.444,0.819,5110,42591,6419299,53494161,51.354,427.953,9,0.800,1.000,0.009,1.060,0.160,243318,243319,21412054,21412054,171.296,171.296,1,1.000,1.000,0.193,37.897,0.069,185184,231482,11111093,13888867,88.889,111.111,8
91.000,91,432514,515987,38797126,88266073,1000,2600,310.377,706.129,0.300,1.000,0.110,12.534,0.010,5069,42243,6366977,53058150,50.936,424.465,9,0.800,1.000,0.010,1.314,0.046,242261,242262,21319056,21319056,170.552,170.552,1,1.000,1.000,0.223,31.201,3.449,185184,231482,11111093,13888867,88.889,111.111,8
92.000,92,431377,514534,38646786,87718720,1000,2600,309.174,701.750,0.300,1.000,0.093,13.614,0.655,5025,41884,6312839,52606999,50.503,420.856,9,0.800,1.000,0.009,1.133,0.202,241168,241168,21222854,21222854,169.783,169.783,1,1.000,1.000,0.178,48.585,2.466,185184,231482,11111093,13888867,88.889,111.111,8
93.000,93,430214,513049,38492983,87159022,1000,2600,307.944,697.272,0.300,1.000,0.097,13.682,0.164,4981,41517,6257490,52145755,50.060,417.166,9,0.800,1.000,0.012,1.104,0.136,240049,240050,21124400,21124400,168.995,168.995,1,1.000,1.000,0.212,51.571,7.218,185184,231482,11111093,13888867,88.889,111.111,8
94.000,94,429037,511544,38337220,86592036,1000,2600,306.698,692.736,0.300,1.000,0.096,13.413,0.133,4937,41145,6201414,51678456,49.611,413.428,9,0.800,1.000,0.011,1.039,0.019,238916,238917,21024713,21024713,168.198,168.198,1,1.000,1.000,0.212,35.611,6.283,185184,231482,11111093,13888867,88.889,111.111,8
95.000,95,427857,510036,38181126,86023830,1000,2600,305.449,688.191,0.300,1.000,0.085,14.981,0.555,4892,40772,6145217,51210147,49.162,409.681,9,0.800,1.000,0.010,1.028,0.066,237781,237782,20924816,20924816,167.399,167.399,1,1.000,1.000,0.194,40.454,4.066,185184,231482,11111093,13888867,88.889,111.111,8
96.000,96,426686,508539,38026139,85459692,1000,2600,304.209,683.678,0.300,1.000,0.103,17.301,0.388,4848,40402,6089424,50745203,48.715,405.962,9,0.800,1.000,0.008,1.095,0.043,236654,236655,20825622,20825622,166.605,166.605,1,1.000,1.000,0.207,55.810,1.395,185184,231482,11111093,13888867,88.889,111.111,8
97.000,97,425535,507068,37873880,84905388,1000,2600,302.991,679.243,0.300,1.000,0.103,16.260,2.398,4804,40038,6034599,50288333,48.277,402.307,9,0.800,1.000,0.011,1.013,0.002,235547,235548,20728188,20728188,165.826,165.826,1,1.000,1.000,0.175,63.625,1.399,185184,231482,11111093,13888867,88.889,111.111,8
98.000,98,424416,505638,37725867,84366579,1000,2600,301.807,674.933,0.300,1.000,0.100,14.800,0.841,4761,39685,5981309,49844247,47.850,398.754,9,0.800,1.000,0.010,1.033,0.064,234471,234471,20633465,20633465,165.068,165.068,1,1.000,1.000,0.218,52.784,3.952,185184,231482,11111093,13888867,88.889,111.111,8
99.000,99,423341,504263,37583614,83848926,1000,2600,300.669,670.791,0.300,1.000,0.098,16.018,0.443,4721,39345,5930118,49417656,47.441,395.341,9,0.800,1.000,0.011,1.023,0.049,233436,233436,20542403,20542403,164.339,164.339,1,1.000,1.000,0.196,45.308,1.700,185184,231482,11111093,13888867,88.889,111.111,8
100.000,100,422319,502957,37448480,83357043,1000,2600,299.588,666.856,0.300,1.000,0.086,17.278,1.045,4682,39022,5881471,49012260,47.052,392.098,9,0.800,1.000,0.008,0.972,0.180,232453,232453,20455916,20455916,163.647,163.647,1,1.000,1.000,0.190,50.196,2.853,185184,231482,11111093,13888867,88.889,111.111,8
101.000,101,421362,501734,37321830,82895848,1000,2600,298.575,663.167,0.300,1.000,0.096,16.693,0.501,4646,38720,5835851,48632095,46.687,389.057,9,0.800,1.000,0.009,1.085,0.019,231532,231532,20374886,20374886,162.999,162.999,1,1.000,1.000,0.221,56.592,4.841,185184,231482,11111093,13888867,88.889,111.111,8
102.000,102,420478,500605,37204963,82470490,1000,2600,297.640,659.764,0.300,1.000,0.097,15.183,1.760,4612,38440,5793784,48281537,46.350,386.252,9,0.800,1.000,0.010,0.988,0.072,230682,230683,20300086,20300086,162.401,162.401,1,1.000,1.000,0.186,47.276,1.657,185184,231482,11111093,13888867,88.889,111.111,8
103.000,103,419678,499581,37098982,82084735,1000,2600,296.792,656.678,0.300,1.000,0.092,14.527,0.554,4582,38187,5755633,47963612,46.045,383.709,9,0.800,1.000,0.010,0.924,0.129,229912,229912,20232256,20232256,161.858,161.858,1,1.000,1.000,0.172,42.947,3.061,185184,231482,11111093,13888867,88.889,111.111,8
104.000,104,418967,498673,37005028,81742686,1000,2600,296.040,653.941,0.300,1.000,0.098,15.736,0.161,4555,37963,5721801,47681685,45.774,381.453,9,0.800,1.000,0.010,0.998,0.096,229228,229228,20172134,20172134,161.377,161.377,1,1.000,1.000,0.169,43.598,5.426,185184,231482,11111093,13888867,88.889,111.111,8
105.000,105,418355,497891,36923995,81447899,1000,2600,295.392,651.583,0.300,1.000,0.104,16.110,0.672,4532,37770,5692653,47438783,45.541,379.510,9,0.800,1.000,0.011,0.915,0.047,228639,228639,20120249,20120249,160.962,160.962,1,1.000,1.000,0.212,43.560,4.127,185184,231482,11111093,13888867,88.889,111.111,8
106.000,106,417845,497239,36856647,81202621,1000,2600,294.853,649.621,0.300,1.000,0.119,16.486,2.356,4512,37608,5668390,47236590,45.347,377.893,9,0.800,1.000,0.009,0.967,0.148,228149,228149,20077164,20077164,160.617,160.617,1,1.000,1.000,0.174,52.079,14.745,185184,231482,11111093,13888867,88.889,111.111,8
107.000,107,417445,496728,36803770,81010301,1000,2600,294.430,648.082,0.300,1.000,0.102,16.540,1.690,4497,37482,5649375,47078132,45.195,376.625,9,0.800,1.000,0.010,1.043,0.036,227764,227764,20043302,20043302,160.346,160.346,1,1.000,1.000,0.235,60.640,6.223,185184,231482,11111093,13888867,88.889,111.111,8
108.000,108,417158,496362,36765796,80871963,1000,2600,294.126,646.976,0.300,1.000,0.103,16.299,1.791,4486,37392,5635689,46964082,45.086,375.713,9,0.800,1.000,0.010,1.149,0.031,227488,227488,20019014,20019014,160.152,160.152,1,1.000,1.000,0.158,54.683,6.755,185184,231482,11111093,13888867,88.889,111.111,8
109.000,109,416988,496143,36743139,80789503,1000,2600,293.945,646.316,0.300,1.000,0.099,15.304,0.214,4480,37337,5627534,46896124,45.020,375.169,9,0.800,1.000,0.011,1.099,0.000,227324,227324,20004512,20004512,160.036,160.036,1,1.000,1.000,0.234,48.548,6.612,185184,231482,11111093,13888867,88.889,111.111,8
110.000,110,416934,496074,36736055,80763767,1000,2600,293.888,646.110,0.300,1.000,0.081,16.446,2.599,4478,37320,5624991,46874929,45.000,374.999,9,0.800,1.000,0.011,1.049,0.125,227272,227272,19999971,19999971,160.000,160.000,1,1.000,1.000,0.204,44.618,2.409,185184,231482,11111093,13888867,88.889,111.111,8
111.000,111,416997,496157,36744504,80794420,1000,2600,293.956,646.355,0.300,1.000,0.100,16.594,3.347,4480,37341,5628019,46900161,45.024,375.201,9,0.800,1.000,0.009,1.153,0.060,227333,227334,20005392,20005392,160.043,160.043,1,1.000,1.000,0.198,41.803,2.736,185184,231482,11111093,13888867,88.889,111.111,8
112.000,112,417179,496388,36768566,80882134,1000,2600,294.149,647.057,0.300,1.000,0.101,17.294,0.957,4487,37398,5636699,46972493,45.094,375.780,9,0.800,1.000,0.008,1.222,0.088,227508,227508,20020774,20020774,160.166,160.166,1,1.000,1.000,0.189,52.017,2.744,185184,231482,11111093,13888867,88.889,111.111,8
113.000,113,417476,496769,36807864,81025052,1000,2600,294.463,648.200,0.300,1.000,0.125,15.697,0.751,4498,37492,5650829,47090243,45.207,376.722,9,0.800,1.000,0.011,1.123,0.045,227794,227795,20045942,20045942,160.368,160.368,1,1.000,1.000,0.208,50.938,1.275,185184,231482,11111093,13888867,88.889,111.111,8
114.000,114,417886,497292,36862075,81222556,1000,2600,294.897,649.780,0.300,1.000,0.098,16.887,2.702,4514,37622,5670368,47253075,45.363,378.025,9,0.800,1.000,0.010,0.971,0.047,228188,228188,20080614,20080614,160.645,160.645,1,1.000,1.000,0.199,55.148,0.627,185184,231482,11111093,13888867,88.889,111.111,8
115.000,115,418405,497955,36930636,81472007,1000,2600,295.445,651.776,0.300,1.000,0.103,15.671,0.814,4534,37785,5695035,47458632,45.560,379.669,9,0.800,1.000,0.009,0.800,0.027,228687,228688,20124508,20124508,160.996,160.996,1,1.000,1.000,0.222,69.395,1.639,185184,231482,11111093,13888867,88.889,111.111,8
116.000,116,419026,498749,37012852,81771234,1000,2600,296.103,654.170,0.300,1.000,0.100,14.104,1.182,4557,37982,5724627,47705235,45.797,381.642,9,0.800,1.000,0.012,0.808,0.044,229285,229285,20177132,20177132,161.417,161.417,1,1.000,1.000,0.202,56.675,0.429,185184,231482,11111093,13888867,88.889,111.111,8
117.000,117,419744,499667,37107914,82117351,1000,2600,296.863,656.939,0.300,1.000,0.088,14.031,0.931,4584,38209,5758863,47990526,46.071,383.924,9,0.800,1.000,0.010,0.896,0.007,229976,229976,20237958,20237958,161.904,161.904,1,1.000,1.000,0.203,45.234,11.097,185184,231482,11111093,13888867,88.889,111.111,8
118.000,118,420553,500701,37214892,82506768,1000,2600,297.719,660.054,0.300,1.000,0.111,14.592,0.252,4615,38464,5797377,48311479,46.379,386.492,9,0.800,1.000,0.011,0.907,0.210,230754,230755,20306422,20306422,162.451,162.451,1,1.000,1.000,0.193,48.235,1.149,185184,231482,11111093,13888867,88.889,111.111,8
119.000,119,421444,501839,37332680,82935416,1000,2600,298.661,663.483,0.300,1.000,0.108,15.590,0.708,4649,38745,5839767,48664729,46.718,389.318,9,0.800,1.000,0.010,0.955,0.025,231611,231612,20381820,20381820,163.055,163.055,1,1.000,1.000,0.199,56.264,4.257,185184,231482,11111093,13888867,88.889,111.111,8
120.000,120,422408,503070,37460101,83399158,1000,2600,299.681,667.193,0.300,1.000,0.108,15.568,2.969,4686,39050,5885629,49046912,47.085,392.375,9,0.800,1.000,0.012,1.021,0.036,232538,232538,20463379,20463379,163.707,163.707,1,1.000,1.000,0.206,50.100,0.876,185184,231482,11111093,13888867,88.889,111.111,8
121.000,121,423433,504383,37595940,83893818,1000,2600,300.768,671.151,0.300,1.000,0.091,14.511,1.122,4724,39375,5934559,49454663,47.476,395.637,9,0.800,1.000,0.012,1.063,0.065,233525,233526,20550288,20550288,164.402,164.402,1,1.000,1.000,0.166,43.435,14.926,185184,231482,11111093,13888867,88.889,111.111,8
122.000,122,424513,505762,37738782,84413541,1000,2600,301.910,675.308,0.300,1.000,0.114,15.598,1.609,4765,39715,5985952,49882937,47.888,399.063,9,0.800,1.000,0.010,1.032,0.074,234564,234565,20641737,20641737,165.134,165.134,1,1.000,1.000,0.173,51.303,1.837,185184,231482,11111093,13888867,88.889,111.111,8
123.000,123,425636,507196,37887204,84953942,1000,2600,303.098,679.632,0.300,1.000,0.086,18.252,0.359,4808,40070,6039404,50328368,48.315,402.627,9,0.800,1.000,0.011,1.058,0.018,235644,235644,20736707,20736707,165.894,165.894,1,1.000,1.000,0.215,51.576,1.568,185184,231482,11111093,13888867,88.889,111.111,8
124.000,124,426788,508670,38039754,85509130,1000,2600,304.318,684.073,0.300,1.000,0.106,18.104,3.111,4851,40434,6094309,50785911,48.754,406.287,9,0.800,1.000,0.011,0.948,0.065,236753,236754,20834352,20834352,166.675,166.675,1,1.000,1.000,0.203,62.064,4.609,185184,231482,11111093,13888867,88.889,111.111,8
125.000,125,427961,510169,38194892,86074011,1000,2600,305.559,688.592,0.300,1.000,0.122,16.230,1.379,4896,40805,6150183,51251528,49.201,410.012,9,0.800,1.000,0.011,0.728,0.132,237881,237882,20933616,20933616,167.469,167.469,1,1.000,1.000,0.196,59.332,2.413,185184,231482,11111093,13888867,88.889,111.111,8
126.000,126,429142,511678,38351057,86642288,1000,2600,306.808,693.138,0.300,1.000,0.090,15.268,3.795,4941,41178,6206380,51719837,49.651,413.759,9,0.800,1.000,0.009,0.802,0.142,239017,239018,21033584,21033584,168.269,168.269,1,1.000,1.000,0.200,52.038,2.100,185184,231482,11111093,13888867,88.889,111.111,8
127.000,127,430318,513182,38506708,87208867,1000,2600,308.054,697.671,0.300,1.000,0.094,15.405,0.429,4985,41550,6262415,52186800,50.099,417.494,9,0.800,1.000,0.011,0.897,0.060,240149,240150,21133200,21133200,169.066,169.066,1,1.000,1.000,0.207,56.927,3.034,185184,231482,11111093,13888867,88.889,111.111,8
128.000,128,431479,514665,38660255,87767715,1000,2600,309.282,702.142,0.300,1.000,0.101,15.375,1.651,5029,41916,6317684,52647370,50.541,421.179,9,0.800,1.000,0.011,0.873,0.187,241266,241267,21231478,21231478,169.852,169.852,1,1.000,1.000,0.189,54.675,10.283,185184,231482,11111093,13888867,88.889,111.111,8
129.000,129,432612,516114,38810187,88313475,1000,2600,310.481,706.508,0.300,1.000,0.095,13.915,2.938,5072,42275,6371661,53097175,50.973,424.777,9,0.800,1.000,0.008,1.085,0.101,242356,242357,21327433,21327433,170.619,170.619,1,1.000,1.000,0.184,56.222,5.654,185184,231482,11111093,13888867,88.889,111.111,8
130.000,130,433708,517513,38955028,88840823,1000,2600,311.640,710.727,0.300,1.000,0.084,13.615,1.844,5114,42621,6423820,53531841,51.391,428.255,9,0.800,1.000,0.009,1.256,0.068,243410,243410,21420115,21420115,171.361,171.361,1,1.000,1.000,0.204,52.921,2.368,185184,231482,11111093,13888867,88.889,111.111,8
131.000,131,434754,518849,39093299,89344132,1000,2600,312.746,714.753,0.300,1.000,0.101,13.054,0.745,5154,42951,6473598,53946657,51.789,431.573,9,0.800,1.000,0.008,1.199,0.079,244416,244416,21508608,21508608,172.069,172.069,1,1.000,1.000,0.180,44.604,4.632,185184,231482,11111093,13888867,88.889,111.111,8
132.000,132,435739,520108,39223635,89818486,1000,2600,313.789,718.548,0.300,1.000,0.089,15.071,0.698,5191,43262,6520510,54337587,52.164,434.701,9,0.800,1.000,0.010,1.083,0.197,245364,245364,21592032,21592032,172.736,172.736,1,1.000,1.000,0.208,46.506,2.778,185184,231482,11111093,13888867,88.889,111.111,8
133.000,133,436654,521277,39344711,90259304,1000,2600,314.758,722.074,0.300,1.000,0.105,15.743,0.159,5226,43551,6564111,54700930,52.513,437.607,9,0.800,1.000,0.011,1.176,0.089,246244,246244,21669507,21669507,173.356,173.356,1,1.000,1.000,0.166,54.223,4.593,185184,231482,11111093,13888867,88.889,111.111,8
134.000,134,437489,522346,39455339,90661845,1000,2600,315.643,725.295,0.300,1.000,0.091,15.309,3.967,5257,43815,6603917,55032649,52.831,440.261,9,0.800,1.000,0.012,1.064,0.121,247048,247049,21740329,21740329,173.923,173.923,1,1.000,1.000,0.221,49.244,2.087,185184,231482,11111093,13888867,88.889,111.111,8
135.000,135,438239,523303,39554423,91022643,1000,2600,316.435,728.181,0.300,1.000,0.115,16.205,2.254,5286,44052,6639606,55330052,53.117,442.640,9,0.800,1.000,0.010,0.941,0.073,247769,247769,21803724,21803724,174.430,174.430,1,1.000,1.000,0.209,44.998,1.475,185184,231482,11111093,13888867,88.889,111.111,8
136.000,136,438893,524140,39640954,91337434,1000,2600,317.128,730.699,0.300,1.000,0.092,13.573,0.381,5310,44259,6670732,55589438,53.366,444.716,9,0.800,1.000,0.012,0.901,0.001,248399,248399,21859129,21859129,174.873,174.873,1,1.000,1.000,0.205,44.309,4.879,185184,231482,11111093,13888867,88.889,111.111,8
137.000,137,439445,524846,39714057,91603567,1000,2600,317.712,732.829,0.300,1.000,0.097,12.842,0.702,5331,44433,6697054,55808790,53.576,446.470,9,0.800,1.000,0.009,0.924,0.095,248930,248931,21905910,21905910,175.247,175.247,1,1.000,1.000,0.220,54.756,4.592,185184,231482,11111093,13888867,88.889,111.111,8
138.000,138,439891,525416,39773027,91818262,1000,2600,318.184,734.546,0.300,1.000,0.108,15.102,1.629,5348,44574,6718290,55985751,53.746,447.886,9,0.800,1.000,0.008,0.948,0.041,249359,249360,21943644,21943644,175.549,175.549,1,1.000,1.000,0.233,61.087,6.229,185184,231482,11111093,13888867,88.889,111.111,8
139.000,139,440225,525843,39817274,91979452,1000,2600,318.538,735.836,0.300,1.000,0.088,17.020,0.147,5361,44680,6734236,56118640,53.874,448.949,9,0.800,1.000,0.010,1.011,0.069,249680,249681,21971945,21971945,175.776,175.776,1,1.000,1.000,0.220,47.768,0.275,185184,231482,11111093,13888867,88.889,111.111,8
140.000,140,440445,526124,39846352,92085208,1000,2600,318.771,736.682,0.300,1.000,0.102,17.256,0.462,5369,44750,6744693,56205775,53.958,449.646,9,0.800,1.000,0.010,1.026,0.011,249892,249892,21990566,21990566,175.925,175.925,1,1.000,1.000,0.163,50.835,3.548,185184,231482,11111093,13888867,88.889,111.111,8
141.000,141,440548,526256,39859930,92134610,1000,2600,318.879,737.077,0.300,1.000,0.113,15.554,0.587,5373,44782,6749577,56246483,53.997,449.972,9,0.800,1.000,0.010,1.024,0.058,249991,249992,21999260,21999260,175.994,175.994,1,1.000,1.000,0.174,58.362,6.293,185184,231482,11111093,13888867,88.889,111.111,8
142.000,142,440533,526236,39857937,92127287,1000,2600,318.863,737.018,0.300,1.000,0.084,16.095,0.404,5373,44777,6748851,56240427,53.991,449.923,9,0.800,1.000,0.008,1.100,0.198,249976,249977,21997993,21997993,175.984,175.984,1,1.000,1.000,0.188,53.251,1.085,185184,231482,11111093,13888867,88.889,111.111,8
143.000,143,440400,526066,39840334,92063204,1000,2600,318.723,736.506,0.300,1.000,0.102,15.316,0.515,5368,44735,6742512,56187608,53.940,449.501,9,0.800,1.000,0.010,1.198,0.156,249848,249849,21986729,21986729,175.894,175.894,1,1.000,1.000,0.201,50.430,1.542,185184,231482,11111093,13888867,88.889,111.111,8
144.000,144,440150,525747,39807345,91943174,1000,2600,318.459,735.545,0.300,1.000,0.103,15.131,0.932,5358,44656,6730643,56088698,53.845,448.710,9,0.800,1.000,0.009,1.102,0.162,249608,249609,21965609,21965609,175.725,175.725,1,1.000,1.000,0.210,45.387,12.134,185184,231482,11111093,13888867,88.889,111.111,8
145.000,145,439787,525284,39759301,91768418,1000,2600,318.074,734.147,0.300,1.000,0.108,16.252,0.554,5344,44542,6713364,55944707,53.707,447.558,9,0.800,1.000,0.011,0.758,0.010,249259,249260,21934844,21934844,175.479,175.479,1,1.000,1.000,0.185,50.071,2.165,185184,231482,11111093,13888867,88.889,111.111,8
146.000,146,439314,524678,39696642,91540262,1000,2600,317.573,732.322,0.300,1.000,0.088,15.506,0.566,5326,44392,6690797,55756643,53.526,446.053,9,0.800,1.000,0.010,0.672,0.090,248804,248804,21894752,21894752,175.158,175.158,1,1.000,1.000,0.204,51.705,6.888,185184,231482,11111093,13888867,88.889,111.111,8
147.000,147,438734,523937,39619959,91261076,1000,2600,316.960,730.089,0.300,1.000,0.087,13.960,0.044,5304,44209,6663183,55526526,53.305,444.212,9,0.800,1.000,0.009,0.955,0.133,248246,248246,21845683,21845683,174.765,174.765,1,1.000,1.000,0.185,57.915,2.824,185184,231482,11111093,13888867,88.889,111.111,8
148.000,148,438055,523069,39530139,90934115,1000,2600,316.241,727.473,0.300,1.000,0.105,16.693,1.689,5279,43994,6630845,55257047,53.047,442.056,9,0.800,1.000,0.009,0.864,0.019,247592,247593,21788201,21788201,174.306,174.306,1,1.000,1.000,0.188,64.275,5.107,185184,231482,11111093,13888867,88.889,111.111,8
149.000,149,437284,522082,39428035,90562599,1000,2600,315.424,724.501,0.300,1.000,0.103,16.997,0.077,5250,43750,6594107,54950897,52.753,439.607,9,0.800,1.000,0.009,0.872,0.092,246850,246850,21722835,21722835,173.783,173.783,1,1.000,1.000,0.172,69.071,10.442,185184,231482,11111093,13888867,88.889,111.111,8
150.000,150,436426,520986,39314596,90149550,1000,2600,314.517,721.196,0.300,1.000,0.103,14.960,2.660,5217,43479,6553251,54610431,52.426,436.883,9,0.800,1.000,0.010,0.779,0.013,246025,246025,21650252,21650252,173.202,173.202,1,1.000,1.000,0.182,59.309,7.930,185184,231482,11111093,13888867,88.889,111.111,8
151.000,151,435491,519793,39191013,89699712,1000,2600,313.528,717.598,0.300,1.000,0.103,15.422,1.893,5181,43184,6508762,54239687,52.070,433.917,9,0.800,1.000,0.011,0.759,0.151,245126,245127,21571158,21571158,172.569,172.569,1,1.000,1.000,0.173,53.503,9.400,185184,231482,11111093,13888867,88.889,111.111,8
152.000,152,434491,518513,39058537,89217593,1000,2600,312.468,713.741,0.300,1.000,0.093,15.855,1.359,5144,42868,6461083,53842365,51.689,430.739,9,0.800,1.000,0.009,1.023,0.145,244163,244163,21486361,21486361,171.891,171.891,1,1.000,1.000,0.180,51.112,9.355,185184,231482,11111093,13888867,88.889,111.111,8
153.000,153,433431,517159,38918419,88707403,1000,2600,311.347,709.659,0.300,1.000,0.102,15.290,0.981,5103,42533,6410619,53421829,51.285,427.375,9,0.800,1.000,0.011,1.090,0.001,243144,243144,21396707,21396707,171.174,171.174,1,1.000,1.000,0.221,48.947,1.948,185184,231482,11111093,13888867,88.889,111.111,8
154.000,154,432325,515746,38772143,88175068,1000,2600,310.177,705.401,0.300,1.000,0.103,14.175,0.893,5061,42184,6357975,52983126,50.864,423.865,9,0.800,1.000,0.009,0.858,0.125,242080,242080,21303075,21303075,170.425,170.425,1,1.000,1.000,0.181,50.734,4.341,185184,231482,11111093,13888867,88.889,111.111,8
155.000,155,431183,514287,38621103,87625240,1000,2600,308.969,701.002,0.300,1.000,0.093,13.964,2.062,5018,41823,6303594,52529957,50.429,420.240,9,0.800,1.000,0.009,0.644,0.036,240981,240982,21206416,21206416,169.651,169.651,1,1.000,1.000,0.253,49.241,2.673,185184,231482,11111093,13888867,88.889,111.111,8
156.000,156,430018,512797,38466892,87063949,1000,2600,307.735,696.512,0.300,1.000,0.119,15.170,3.204,4974,41455,6248084,52067367,49.985,416.539,9,0.800,1.000,0.010,0.846,0.089,239860,239860,21107715,21107715,168.862,168.862,1,1.000,1.000,0.210,53.055,13.179,185184,231482,11111093,13888867,88.889,111.111,8
